"","moduleLabel","moduleColor","ensembl_id_TH","ensembl_id","entrez"
"PUS7L",6,"red","ENSG00000129317.14","ENSG00000129317",83448
"PWAR5",6,"red","ENSG00000279192.1","ENSG00000279192",NA
"PWP1",24,"darkgrey","ENSG00000136045.11","ENSG00000136045",11137
"PWWP2A",6,"red","ENSG00000170234.12","ENSG00000170234",114825
"QKI",14,"cyan","ENSG00000112531.16","ENSG00000112531",9444
"QRSL1",6,"red","ENSG00000130348.11","ENSG00000130348",55278
"QSER1",17,"grey60","ENSG00000060749.14","ENSG00000060749",79832
"QTRTD1",6,"red","ENSG00000151576.10","ENSG00000151576",79691
"R3HDM1",6,"red","ENSG00000048991.16","ENSG00000048991",23518
"RAB10",7,"black","ENSG00000084733.10","ENSG00000084733",10890
"RAB11FIP2",17,"grey60","ENSG00000107560.10","ENSG00000107560",22841
"RAB14",17,"grey60","ENSG00000119396.10","ENSG00000119396",51552
"RAB18",14,"cyan","ENSG00000099246.16","ENSG00000099246",22931
"RAB21",14,"cyan","ENSG00000080371.5","ENSG00000080371",23011
"RAB22A",17,"grey60","ENSG00000124209.3","ENSG00000124209",57403
"RAB28",6,"red","ENSG00000157869.14","ENSG00000157869",9364
"RAB2A",7,"black","ENSG00000104388.14","ENSG00000104388",5862
"RAB30",6,"red","ENSG00000137502.9","ENSG00000137502",27314
"RAB33B",6,"red","ENSG00000172007.5","ENSG00000172007",83452
"RAB5A",17,"grey60","ENSG00000144566.10","ENSG00000144566",5868
"RAB5B",7,"black","ENSG00000111540.15","ENSG00000111540",5869
"RAB6A",7,"black","ENSG00000175582.19","ENSG00000175582",5870
"RAB8B",7,"black","ENSG00000166128.12","ENSG00000166128",51762
"RABEP1",6,"red","ENSG00000029725.16","ENSG00000029725",9135
"RAC2",3,"brown","ENSG00000128340.14","ENSG00000128340",5880
"RACGAP1",4,"yellow","ENSG00000161800.12","ENSG00000161800",29127
"RAD1",6,"red","ENSG00000113456.18","ENSG00000113456",5810
"RAD17",18,"lightgreen","ENSG00000152942.18","ENSG00000152942",5884
"RAD18",6,"red","ENSG00000070950.9","ENSG00000070950",56852
"RAD21",4,"yellow","ENSG00000164754.12","ENSG00000164754",5885
"RAD23B",17,"grey60","ENSG00000119318.12","ENSG00000119318",5887
"RAD51",4,"yellow","ENSG00000051180.16","ENSG00000051180",5888
"RAD51AP1",4,"yellow","ENSG00000111247.14","ENSG00000111247",10635
"RAD52",6,"red","ENSG00000002016.16","ENSG00000002016",5893
"RAD54L",4,"yellow","ENSG00000085999.11","ENSG00000085999",8438
"RAD54L2",6,"red","ENSG00000164080.13","ENSG00000164080",23132
"RALBP1",17,"grey60","ENSG00000017797.11","ENSG00000017797",10928
"RALGAPA1",17,"grey60","ENSG00000174373.15","ENSG00000174373",253959
"RALGAPB",17,"grey60","ENSG00000170471.14","ENSG00000170471",57148
"RALGPS2",6,"red","ENSG00000116191.17","ENSG00000116191",55103
"RAN",4,"yellow","ENSG00000132341.11","ENSG00000132341",5901
"RANBP1",4,"yellow","ENSG00000099901.16","ENSG00000099901",5902
"RANBP2",17,"grey60","ENSG00000153201.15","ENSG00000153201",5903
"RANBP6",6,"red","ENSG00000137040.9","ENSG00000137040",26953
"RAP2A",17,"grey60","ENSG00000125249.6","ENSG00000125249",5911
"RAP2C-AS1",7,"black","ENSG00000232160.6","ENSG00000232160",101928578
"RAPGEF2",7,"black","ENSG00000109756.8","ENSG00000109756",9693
"RAPGEF6",6,"red","ENSG00000158987.19","ENSG00000158987",51735
"RAPSN",26,"darkorange","ENSG00000165917.9","ENSG00000165917",5913
"RARRES3",27,"white","ENSG00000133321.10","ENSG00000133321",5920
"RASA1",7,"black","ENSG00000145715.14","ENSG00000145715",5921
"RASA2",6,"red","ENSG00000155903.11","ENSG00000155903",5922
"RASGRP4",3,"brown","ENSG00000171777.15","ENSG00000171777",115727
"RB1CC1",17,"grey60","ENSG00000023287.12","ENSG00000023287",9821
"RBAK",6,"red","ENSG00000146587.17","ENSG00000146587",57786
"RBBP4",6,"red","ENSG00000162521.18","ENSG00000162521",5928
"RBBP5",6,"red","ENSG00000117222.13","ENSG00000117222",5929
"RBBP6",6,"red","ENSG00000122257.18","ENSG00000122257",5930
"RBBP9",7,"black","ENSG00000089050.14","ENSG00000089050",10741
"RBFOX2",6,"red","ENSG00000100320.22","ENSG00000100320",23543
"RBL1",4,"yellow","ENSG00000080839.11","ENSG00000080839",5933
"RBM12",17,"grey60","ENSG00000244462.7","ENSG00000244462",10137
"RBM12B",6,"red","ENSG00000183808.11","ENSG00000183808",389677
"RBM12B-AS1",6,"red","ENSG00000279331.1","ENSG00000279331",55472
"RBM14",18,"lightgreen","ENSG00000239306.4","ENSG00000239306",10432
"RBM15",6,"red","ENSG00000162775.14","ENSG00000162775",64783
"RBM15B",6,"red","ENSG00000259956.1","ENSG00000259956",29890
"RBM25",6,"red","ENSG00000119707.13","ENSG00000119707",58517
"RBM26",18,"lightgreen","ENSG00000139746.15","ENSG00000139746",64062
"RBM27",6,"red","ENSG00000091009.7","ENSG00000091009",54439
"RBM33",18,"lightgreen","ENSG00000184863.10","ENSG00000184863",155435
"RBM39",6,"red","ENSG00000131051.20","ENSG00000131051",9584
"RBM48",6,"red","ENSG00000127993.14","ENSG00000127993",84060
"RBM7",17,"grey60","ENSG00000076053.10","ENSG00000076053",10179
"RBMS2",14,"cyan","ENSG00000076067.11","ENSG00000076067",5939
"RBMX",6,"red","ENSG00000147274.14","ENSG00000147274",27316
"RBMXL1",17,"grey60","ENSG00000213516.9","ENSG00000213516",494115
"RBSN",6,"red","ENSG00000131381.12","ENSG00000131381",64145
"RC3H2",17,"grey60","ENSG00000056586.15","ENSG00000056586",54542
"RCBTB1",6,"red","ENSG00000136144.11","ENSG00000136144",55213
"RCC1",4,"yellow","ENSG00000180198.15","ENSG00000180198",1104
"RCC2",4,"yellow","ENSG00000179051.13","ENSG00000179051",55920
"RCOR1",6,"red","ENSG00000089902.9","ENSG00000089902",23186
"RDX",14,"cyan","ENSG00000137710.14","ENSG00000137710",5962
"REL",17,"grey60","ENSG00000162924.13","ENSG00000162924",5966
"REV1",6,"red","ENSG00000135945.9","ENSG00000135945",51455
"RFC1",6,"red","ENSG00000035928.14","ENSG00000035928",5981
"RFC2",4,"yellow","ENSG00000049541.10","ENSG00000049541",5982
"RFC3",4,"yellow","ENSG00000133119.12","ENSG00000133119",5983
"RFC4",4,"yellow","ENSG00000163918.10","ENSG00000163918",5984
"RFC5",4,"yellow","ENSG00000111445.13","ENSG00000111445",5985
"RFFL",7,"black","ENSG00000092871.16","ENSG00000092871",117584
"RFWD3",6,"red","ENSG00000168411.13","ENSG00000168411",55159
"RFX7",17,"grey60","ENSG00000181827.14","ENSG00000181827",64864
"RFXAP",6,"red","ENSG00000133111.3","ENSG00000133111",5994
"RGL1",14,"cyan","ENSG00000143344.15","ENSG00000143344",23179
"RGL4",13,"salmon","ENSG00000159496.14","ENSG00000159496",266747
"RGP1",17,"grey60","ENSG00000107185.9","ENSG00000107185",9827
"RGPD8",7,"black","ENSG00000169629.11","ENSG00000169629",727851
"RGS1",3,"brown","ENSG00000090104.11","ENSG00000090104",5996
"RHBDD1",6,"red","ENSG00000144468.16","ENSG00000144468",84236
"RIC1",17,"grey60","ENSG00000107036.11","ENSG00000107036",57589
"RIC8B",17,"grey60","ENSG00000111785.18","ENSG00000111785",55188
"RICTOR",6,"red","ENSG00000164327.12","ENSG00000164327",253260
"RIF1",6,"red","ENSG00000080345.17","ENSG00000080345",55183
"RIPK1",14,"cyan","ENSG00000137275.13","ENSG00000137275",8737
"RLF",6,"red","ENSG00000117000.8","ENSG00000117000",6018
"RLIM",17,"grey60","ENSG00000131263.12","ENSG00000131263",51132
"RMI1",6,"red","ENSG00000178966.15","ENSG00000178966",80010
"RMI2",4,"yellow","ENSG00000175643.8","ENSG00000175643",116028
"RMND5A",6,"red","ENSG00000153561.12","ENSG00000153561",64795
"RNASE2",3,"brown","ENSG00000169385.2","ENSG00000169385",6036
"RNASE6",3,"brown","ENSG00000169413.2","ENSG00000169413",6039
"RNASEH1",6,"red","ENSG00000171865.9","ENSG00000171865",246243
"RNF11",7,"black","ENSG00000123091.4","ENSG00000123091",26994
"RNF111",17,"grey60","ENSG00000157450.15","ENSG00000157450",54778
"RNF121",7,"black","ENSG00000137522.17","ENSG00000137522",55298
"RNF13",17,"grey60","ENSG00000082996.19","ENSG00000082996",11342
"RNF138",6,"red","ENSG00000134758.13","ENSG00000134758",51444
"RNF14",17,"grey60","ENSG00000013561.17","ENSG00000013561",9604
"RNF146",6,"red","ENSG00000118518.15","ENSG00000118518",81847
"RNF168",6,"red","ENSG00000163961.4","ENSG00000163961",165918
"RNF169",6,"red","ENSG00000166439.5","ENSG00000166439",254225
"RNF170",17,"grey60","ENSG00000120925.13","ENSG00000120925",81790
"RNF185",17,"grey60","ENSG00000138942.15","ENSG00000138942",91445
"RNF19A",7,"black","ENSG00000034677.11","ENSG00000034677",25897
"RNF2",6,"red","ENSG00000121481.10","ENSG00000121481",6045
"RNF20",7,"black","ENSG00000155827.11","ENSG00000155827",56254
"RNF216",7,"black","ENSG00000011275.18","ENSG00000011275",54476
"RNF38",17,"grey60","ENSG00000137075.17","ENSG00000137075",152006
"RNF4",17,"grey60","ENSG00000063978.15","ENSG00000063978",6047
"RNF6",17,"grey60","ENSG00000127870.16","ENSG00000127870",6049
"RNGTT",6,"red","ENSG00000111880.15","ENSG00000111880",8732
"RNPC3",6,"red","ENSG00000185946.15","ENSG00000185946",55599
"RNPS1",6,"red","ENSG00000205937.11","ENSG00000205937",10921
"ROBO4",22,"darkgreen","ENSG00000154133.14","ENSG00000154133",54538
"ROCK1",17,"grey60","ENSG00000067900.6","ENSG00000067900",6093
"RP2",17,"grey60","ENSG00000102218.5","ENSG00000102218",6102
"RPA1",4,"yellow","ENSG00000132383.11","ENSG00000132383",6117
"RPE",6,"red","ENSG00000197713.14","ENSG00000197713",6120
"RPL13",23,"darkturquoise","ENSG00000167526.13","ENSG00000167526",6137
"RPL13A",23,"darkturquoise","ENSG00000142541.16","ENSG00000142541",23521
"RPL14",23,"darkturquoise","ENSG00000188846.13","ENSG00000188846",9045
"RPL17",23,"darkturquoise","ENSG00000265681.6","ENSG00000265681",6139
"RPL18",23,"darkturquoise","ENSG00000063177.12","ENSG00000063177",6141
"RPL18A",23,"darkturquoise","ENSG00000105640.12","ENSG00000105640",6142
"RPL19",23,"darkturquoise","ENSG00000108298.9","ENSG00000108298",6143
"RPL21",23,"darkturquoise","ENSG00000122026.10","ENSG00000122026",6144
"RPL23",23,"darkturquoise","ENSG00000125691.12","ENSG00000125691",9349
"RPL23A",23,"darkturquoise","ENSG00000198242.13","ENSG00000198242",6147
"RPL23AP53",6,"red","ENSG00000223508.5","ENSG00000223508",NA
"RPL24",23,"darkturquoise","ENSG00000114391.12","ENSG00000114391",6152
"RPL27",23,"darkturquoise","ENSG00000131469.12","ENSG00000131469",6155
"RPL29",23,"darkturquoise","ENSG00000162244.10","ENSG00000162244",6159
"RPL3",23,"darkturquoise","ENSG00000100316.15","ENSG00000100316",6122
"RPL31",23,"darkturquoise","ENSG00000071082.10","ENSG00000071082",6160
"RPL32",23,"darkturquoise","ENSG00000144713.12","ENSG00000144713",6161
"RPL34",23,"darkturquoise","ENSG00000109475.16","ENSG00000109475",6164
"RPL35A",23,"darkturquoise","ENSG00000182899.14","ENSG00000182899",6165
"RPL36",23,"darkturquoise","ENSG00000130255.12","ENSG00000130255",25873
"RPL36A",23,"darkturquoise","ENSG00000241343.9","ENSG00000241343",6173
"RPL37",23,"darkturquoise","ENSG00000145592.13","ENSG00000145592",6167
"RPL37A",23,"darkturquoise","ENSG00000197756.9","ENSG00000197756",6168
"RPL39",23,"darkturquoise","ENSG00000198918.7","ENSG00000198918",6170
"RPL3L",26,"darkorange","ENSG00000140986.7","ENSG00000140986",6123
"RPL5",23,"darkturquoise","ENSG00000122406.12","ENSG00000122406",6125
"RPL7L1",6,"red","ENSG00000146223.14","ENSG00000146223",285855
"RPL9",23,"darkturquoise","ENSG00000163682.15","ENSG00000163682",6133
"RPP14",6,"red","ENSG00000163684.11","ENSG00000163684",11102
"RPRD1A",6,"red","ENSG00000141425.17","ENSG00000141425",55197
"RPRD1B",6,"red","ENSG00000101413.11","ENSG00000101413",58490
"RPRD2",6,"red","ENSG00000163125.15","ENSG00000163125",23248
"RPS10",23,"darkturquoise","ENSG00000124614.13","ENSG00000124614",6204
"RPS14",23,"darkturquoise","ENSG00000164587.11","ENSG00000164587",6208
"RPS15",23,"darkturquoise","ENSG00000115268.9","ENSG00000115268",6209
"RPS15A",23,"darkturquoise","ENSG00000134419.15","ENSG00000134419",6210
"RPS17",23,"darkturquoise","ENSG00000182774.10","ENSG00000182774",6218
"RPS18",23,"darkturquoise","ENSG00000231500.6","ENSG00000231500",6222
"RPS19",23,"darkturquoise","ENSG00000105372.6","ENSG00000105372",6223
"RPS20",23,"darkturquoise","ENSG00000008988.9","ENSG00000008988",6224
"RPS21",23,"darkturquoise","ENSG00000171858.17","ENSG00000171858",6227
"RPS23",23,"darkturquoise","ENSG00000186468.12","ENSG00000186468",6228
"RPS24",23,"darkturquoise","ENSG00000138326.18","ENSG00000138326",6229
"RPS28",23,"darkturquoise","ENSG00000233927.4","ENSG00000233927",6234
"RPS29",23,"darkturquoise","ENSG00000213741.8","ENSG00000213741",6235
"RPS5",23,"darkturquoise","ENSG00000083845.8","ENSG00000083845",6193
"RPS6",23,"darkturquoise","ENSG00000137154.12","ENSG00000137154",6194
"RPS6KA5",6,"red","ENSG00000100784.9","ENSG00000100784",9252
"RPS6KC1",17,"grey60","ENSG00000136643.11","ENSG00000136643",26750
"RPS7",23,"darkturquoise","ENSG00000171863.12","ENSG00000171863",6201
"RPS8",23,"darkturquoise","ENSG00000142937.11","ENSG00000142937",6202
"RPS9",23,"darkturquoise","ENSG00000170889.13","ENSG00000170889",6203
"RQCD1",6,"red","ENSG00000144580.13","ENSG00000144580",9125
"RREB1",14,"cyan","ENSG00000124782.19","ENSG00000124782",6239
"RRM1",4,"yellow","ENSG00000167325.14","ENSG00000167325",6240
"RRM2",4,"yellow","ENSG00000171848.13","ENSG00000171848",6241
"RRM2B",17,"grey60","ENSG00000048392.11","ENSG00000048392",50484
"RRN3",6,"red","ENSG00000085721.12","ENSG00000085721",54700
"RRP15",6,"red","ENSG00000067533.5","ENSG00000067533",51018
"RRP1B",4,"yellow","ENSG00000160208.12","ENSG00000160208",23076
"RSBN1",17,"grey60","ENSG00000081019.13","ENSG00000081019",54665
"RSBN1L",17,"grey60","ENSG00000187257.14","ENSG00000187257",222194
"RSF1",17,"grey60","ENSG00000048649.13","ENSG00000048649",51773
"RSPH3",7,"black","ENSG00000130363.11","ENSG00000130363",83861
"RSPRY1",17,"grey60","ENSG00000159579.13","ENSG00000159579",89970
"RSRC1",6,"red","ENSG00000174891.12","ENSG00000174891",51319
"RSRC2",6,"red","ENSG00000111011.17","ENSG00000111011",65117
"RTCB",24,"darkgrey","ENSG00000100220.11","ENSG00000100220",51493
"RTP4",27,"white","ENSG00000136514.2","ENSG00000136514",64108
"RUNDC1",17,"grey60","ENSG00000198863.7","ENSG00000198863",146923
"RUVBL1",4,"yellow","ENSG00000175792.11","ENSG00000175792",8607
"RWDD4",6,"red","ENSG00000182552.14","ENSG00000182552",201965
"RXRA",14,"cyan","ENSG00000186350.9","ENSG00000186350",6256
"RXRB",6,"red","ENSG00000204231.10","ENSG00000204231",6257
"S100A8",3,"brown","ENSG00000143546.9","ENSG00000143546",6279
"S100A9",3,"brown","ENSG00000163220.10","ENSG00000163220",6280
"S100PBP",6,"red","ENSG00000116497.17","ENSG00000116497",64766
"S1PR1",22,"darkgreen","ENSG00000170989.8","ENSG00000170989",1901
"SAE1",4,"yellow","ENSG00000142230.11","ENSG00000142230",10055
"SAMD3",13,"salmon","ENSG00000164483.16","ENSG00000164483",154075
"SAMD8",17,"grey60","ENSG00000156671.12","ENSG00000156671",142891
"SAMSN1",3,"brown","ENSG00000155307.17","ENSG00000155307",64092
"SAP30",4,"yellow","ENSG00000164105.3","ENSG00000164105",8819
"SAPCD2",4,"yellow","ENSG00000186193.8","ENSG00000186193",89958
"SAR1A",17,"grey60","ENSG00000079332.14","ENSG00000079332",56681
"SART3",6,"red","ENSG00000075856.11","ENSG00000075856",9733
"SASH1",14,"cyan","ENSG00000111961.16","ENSG00000111961",23328
"SASH3",3,"brown","ENSG00000122122.9","ENSG00000122122",54440
"SASS6",4,"yellow","ENSG00000156876.9","ENSG00000156876",163786
"SAT1",3,"brown","ENSG00000130066.16","ENSG00000130066",6303
"SBNO1",6,"red","ENSG00000139697.11","ENSG00000139697",55206
"SCAF11",17,"grey60","ENSG00000139218.17","ENSG00000139218",9169
"SCAF4",18,"lightgreen","ENSG00000156304.14","ENSG00000156304",57466
"SCAF8",6,"red","ENSG00000213079.9","ENSG00000213079",22828
"SCAI",6,"red","ENSG00000173611.17","ENSG00000173611",286205
"SCAMP1",6,"red","ENSG00000085365.17","ENSG00000085365",9522
"SCARB2",7,"black","ENSG00000138760.8","ENSG00000138760",950
"SCIMP",3,"brown","ENSG00000161929.14","ENSG00000161929",388325
"SCOC",6,"red","ENSG00000153130.17","ENSG00000153130",60592
"SCYL2",17,"grey60","ENSG00000136021.17","ENSG00000136021",55681
"SCYL3",17,"grey60","ENSG00000000457.13","ENSG00000000457",57147
"SDAD1",6,"red","ENSG00000198301.11","ENSG00000198301",55153
"SDE2",6,"red","ENSG00000143751.9","ENSG00000143751",163859
"SEC23A",17,"grey60","ENSG00000100934.14","ENSG00000100934",10484
"SEC23IP",7,"black","ENSG00000107651.12","ENSG00000107651",11196
"SEC24A",7,"black","ENSG00000113615.12","ENSG00000113615",10802
"SEC24B",7,"black","ENSG00000138802.11","ENSG00000138802",10427
"SEC24C",7,"black","ENSG00000176986.14","ENSG00000176986",9632
"SECISBP2",6,"red","ENSG00000187742.14","ENSG00000187742",79048
"SECISBP2L",17,"grey60","ENSG00000138593.8","ENSG00000138593",9728
"SEH1L",6,"red","ENSG00000085415.15","ENSG00000085415",81929
"SEL1L",7,"black","ENSG00000071537.13","ENSG00000071537",6400
"SELL",3,"brown","ENSG00000188404.8","ENSG00000188404",6402
"SELPLG",3,"brown","ENSG00000110876.9","ENSG00000110876",6404
"SENP1",6,"red","ENSG00000079387.13","ENSG00000079387",29843
"SENP5",6,"red","ENSG00000119231.10","ENSG00000119231",205564
"SENP8",17,"grey60","ENSG00000166192.14","ENSG00000166192",123228
"SEPHS1",6,"red","ENSG00000086475.14","ENSG00000086475",22929
"SEPSECS",6,"red","ENSG00000109618.11","ENSG00000109618",51091
"SEPT10",14,"cyan","ENSG00000186522.14","ENSG00000186522",151011
"SEPT2",17,"grey60","ENSG00000168385.17","ENSG00000168385",4735
"SEPT8",7,"black","ENSG00000164402.13","ENSG00000164402",23176
"SERBP1",6,"red","ENSG00000142864.14","ENSG00000142864",26135
"SERINC1",7,"black","ENSG00000111897.6","ENSG00000111897",57515
"SERINC3",7,"black","ENSG00000132824.13","ENSG00000132824",10955
"SERPINA1",3,"brown","ENSG00000197249.12","ENSG00000197249",5265
"SESN3",17,"grey60","ENSG00000149212.10","ENSG00000149212",143686
"SET",6,"red","ENSG00000119335.16","ENSG00000119335",6418
"SETD1B",7,"black","ENSG00000139718.10","ENSG00000139718",23067
"SETD2",6,"red","ENSG00000181555.19","ENSG00000181555",29072
"SETD5",6,"red","ENSG00000168137.15","ENSG00000168137",55209
"SETD8",6,"red","ENSG00000183955.12","ENSG00000183955",387893
"SETDB2",6,"red","ENSG00000136169.16","ENSG00000136169",83852
"SETX",6,"red","ENSG00000107290.13","ENSG00000107290",23064
"SF3A1",7,"black","ENSG00000099995.18","ENSG00000099995",10291
"SF3A3",6,"red","ENSG00000183431.11","ENSG00000183431",10946
"SF3B1",6,"red","ENSG00000115524.15","ENSG00000115524",23451
"SFXN1",4,"yellow","ENSG00000164466.12","ENSG00000164466",94081
"SGCA",26,"darkorange","ENSG00000108823.15","ENSG00000108823",6442
"SGK1",3,"brown","ENSG00000118515.11","ENSG00000118515",6446
"SGK494",6,"red","ENSG00000167524.14","ENSG00000167524",124923
"SGOL1",4,"yellow","ENSG00000129810.14","ENSG00000129810",151648
"SGOL2",4,"yellow","ENSG00000163535.17","ENSG00000163535",151246
"SGPL1",7,"black","ENSG00000166224.16","ENSG00000166224",8879
"SGPP1",6,"red","ENSG00000126821.7","ENSG00000126821",81537
"SGTB",7,"black","ENSG00000197860.9","ENSG00000197860",54557
"SH2D1A",13,"salmon","ENSG00000183918.14","ENSG00000183918",4068
"SH3GLB1",7,"black","ENSG00000097033.14","ENSG00000097033",51100
"SH3PXD2A",14,"cyan","ENSG00000107957.16","ENSG00000107957",9644
"SHCBP1",4,"yellow","ENSG00000171241.8","ENSG00000171241",79801
"SHE",22,"darkgreen","ENSG00000169291.9","ENSG00000169291",126669
"SHOC2",17,"grey60","ENSG00000108061.11","ENSG00000108061",8036
"SHPK",6,"red","ENSG00000197417.7","ENSG00000197417",23729
"SHPRH",6,"red","ENSG00000146414.15","ENSG00000146414",257218
"SHQ1",4,"yellow","ENSG00000144736.13","ENSG00000144736",55164
"SIAH1",6,"red","ENSG00000196470.11","ENSG00000196470",6477
"SIGLEC1",3,"brown","ENSG00000088827.12","ENSG00000088827",6614
"SIGLEC10",3,"brown","ENSG00000142512.14","ENSG00000142512",89790
"SIGLEC14",3,"brown","ENSG00000254415.3","ENSG00000254415",100049587
"SIGLEC5",3,"brown","ENSG00000105501.11","ENSG00000105501",8778
"SIGLEC7",3,"brown","ENSG00000168995.13","ENSG00000168995",27036
"SIGLEC9",3,"brown","ENSG00000129450.8","ENSG00000129450",27180
"SIK2",7,"black","ENSG00000170145.4","ENSG00000170145",23235
"SIN3A",17,"grey60","ENSG00000169375.15","ENSG00000169375",25942
"SIN3B",6,"red","ENSG00000127511.9","ENSG00000127511",23309
"SIRPB2",3,"brown","ENSG00000196209.12","ENSG00000196209",284759
"SIRPG",13,"salmon","ENSG00000089012.14","ENSG00000089012",55423
"SIRT1",6,"red","ENSG00000096717.11","ENSG00000096717",23411
"SKA1",4,"yellow","ENSG00000154839.9","ENSG00000154839",220134
"SKA2",4,"yellow","ENSG00000182628.12","ENSG00000182628",348235
"SKA3",4,"yellow","ENSG00000165480.15","ENSG00000165480",221150
"SKI",14,"cyan","ENSG00000157933.9","ENSG00000157933",6497
"SKIL",17,"grey60","ENSG00000136603.13","ENSG00000136603",6498
"SKIV2L2",24,"darkgrey","ENSG00000039123.15","ENSG00000039123",23517
"SKP2",4,"yellow","ENSG00000145604.15","ENSG00000145604",6502
"SLA2",13,"salmon","ENSG00000101082.13","ENSG00000101082",84174
"SLAIN2",7,"black","ENSG00000109171.14","ENSG00000109171",57606
"SLAMF1",13,"salmon","ENSG00000117090.14","ENSG00000117090",6504
"SLAMF7",3,"brown","ENSG00000026751.16","ENSG00000026751",57823
"SLAMF8",3,"brown","ENSG00000158714.10","ENSG00000158714",56833
"SLC10A7",17,"grey60","ENSG00000120519.14","ENSG00000120519",84068
"SLC16A1",4,"yellow","ENSG00000155380.11","ENSG00000155380",6566
"SLC23A2",6,"red","ENSG00000089057.14","ENSG00000089057",9962
"SLC24A1",14,"cyan","ENSG00000074621.13","ENSG00000074621",9187
